id_produit,cree_le,categorie,colisage fardeau,colisage palette,volume pcs (m3),Is_Gerbable,quantite
34015,2025-09-22 14:06:00,ICON,100,1100,0.041,False,0
34017,2025-09-22 14:06:00,ICON,100,1500,0.041,False,0
34013,2025-09-22 14:06:00,ICON,100,3000,0.041,False,0
42612,2025-09-22 14:06:00,OBERON,80,2800,0.041,False,0
31994,2025-09-22 14:06:00,OBERON,100,2400,0.041,False,0
35997,2025-09-30 13:36:37,DPN,100,2900,0.026,False,0
36079,2025-09-30 13:36:37,MINI DISJONCTEUR,60,1800,0.026,False,0
31987,2025-10-06 13:56:52,OBERON,10,1200,0.041,False,30
34183,2025-10-06 13:56:52,ORION,25,1900,0.026,False,125
34201,2025-10-06 13:56:52,ORION,25,2800,0.026,False,100
34203,2025-10-06 13:56:52,ORION,20,1300,0.026,False,60
31549,2025-10-06 13:56:52,EVOLUTION,100,2800,0.037,False,500
31554,2025-10-06 13:56:52,EVOLUTION,100,2600,0.037,False,1000
31557,2025-10-06 13:56:52,EVOLUTION,100,1800,0.037,False,1000
31551,2025-10-06 13:56:52,EVOLUTION,100,1500,0.037,False,100
31666,2025-10-06 13:56:52,LARISSA,20,1300,0.041,True,100
31665,2025-10-06 13:56:52,LARISSA,40,1300,0.041,True,320
31667,2025-10-06 13:56:52,LARISSA,20,1900,0.041,True,20
31667,2025-10-06 13:56:52,LARISSA,20,1900,0.041,True,0
31565,2025-10-06 13:56:52,EVOLUTION,100,1700,0.037,False,700
31757,2025-10-06 13:56:52,MONO ACCESSOIRES,120,2000,0.038,False,120
31726,2025-10-06 13:56:52,MONO ACCESSOIRES,120,1400,0.034,True,120
31473,2025-10-06 13:56:52,DISPINA,100,1100,0.037,False,200
31449,2025-10-06 13:56:52,DISPINA,100,1600,0.037,True,100
31437,2025-10-06 13:56:52,DISPINA,100,1000,0.037,True,100
31461,2025-10-06 13:56:52,DISPINA,100,1600,0.037,False,200
31463,2025-10-06 13:56:52,DISPINA,100,3000,0.037,False,400
31453,2025-10-06 13:56:52,DISPINA,60,2900,0.037,True,60
31462,2025-10-06 13:56:52,DISPINA,100,1100,0.037,False,100
31441,2025-10-06 13:56:52,DISPINA,20,2000,0.037,True,60
31443,2025-10-06 13:56:52,DISPINA,20,2500,0.037,True,20
31993,2025-10-06 13:56:52,OBERON,100,2300,0.041,False,200
31994,2025-10-06 13:56:52,OBERON,100,2400,0.041,False,300
31986,2025-10-06 13:56:52,OBERON,160,1400,0.041,False,160
32088,2025-10-06 13:56:52,TABLEAUX DISTRIBUTION,3,3000,0.02,True,30
44156,2025-10-06 13:56:52,TABLEAUX DISTRIBUTION,3,1700,0.05,True,45
36498,2025-10-06 13:56:52,TABLEAUX DISTRIBUTION,3,2800,0.05,True,9
32079,2025-10-06 13:56:52,TABLEAUX DISTRIBUTION,6,1500,0.027,True,24
32080,2025-10-06 13:56:52,TABLEAUX DISTRIBUTION,6,1000,0.032,True,24
32003,2025-10-06 13:56:52,OCTANS,90,2100,0.041,False,90
32002,2025-10-06 13:56:52,OCTANS,90,1000,0.041,False,90
32000,2025-10-06 13:56:52,OCTANS,40,1200,0.041,False,40
35595,2025-10-06 13:56:52,ICON,80,2100,0.041,False,320
31866,2025-10-06 13:56:52,MODULE,60,2900,0.037,True,120
31848,2025-10-06 13:56:52,MODULE,60,2200,0.037,True,60
31864,2025-10-06 13:56:52,MODULE,60,2000,0.037,True,60
31493,2025-10-06 13:56:52,DISPINA METALIC,120,2100,0.037,True,720
31494,2025-10-06 13:56:52,DISPINA METALIC,80,2500,0.037,True,80
31761,2025-10-06 13:56:52,MOULURE,150,1000,0.000512,False,750
31766,2025-10-06 13:56:52,MOULURE,80,3000,0.0032,False,240
31760,2025-10-06 13:56:52,MOULURE,14,2100,0.08,False,28
31769,2025-10-06 13:56:52,MOULURE,28,2400,0.0048,False,56
31772,2025-10-06 13:56:52,MOULURE,130,1300,0.000512,False,390
31762,2025-10-06 13:56:52,MOULURE,90,2400,0.0008,False,180
34393,2025-10-06 14:07:41,ICON,60,2100,0.041,False,0
31493,2025-10-07 08:46:52,DISPINA METALIC,120,2100,0.037,True,600
32089,2025-10-07 08:46:52,TABLEAUX DISTRIBUTION,3,1600,0.02,True,60
32088,2025-10-07 08:46:52,TABLEAUX DISTRIBUTION,3,3000,0.02,True,30
32086,2025-10-07 08:46:52,TABLEAUX DISTRIBUTION,6,3000,0.032,True,60
32085,2025-10-07 08:46:52,TABLEAUX DISTRIBUTION,6,2500,0.027,True,60
32089,2025-10-08 14:15:14,TABLEAUX DISTRIBUTION,3,1600,0.02,True,138
32080,2025-10-08 14:15:14,TABLEAUX DISTRIBUTION,6,1000,0.032,True,144
34015,2025-10-09 08:10:18,ICON,100,1100,0.041,False,2000
35594,2025-10-09 08:53:23,ICON,50,2200,0.041,False,100
35602,2025-10-09 08:53:23,ICON,50,2000,0.041,False,100
35588,2025-10-09 08:53:23,ICON,50,2500,0.041,False,100
35587,2025-10-09 08:53:23,ICON,100,2600,0.041,False,100
32079,2025-10-09 08:53:23,TABLEAUX DISTRIBUTION,6,1500,0.027,True,36
32080,2025-10-09 08:53:23,TABLEAUX DISTRIBUTION,6,1000,0.032,True,24
35595,2025-10-09 08:53:23,ICON,80,2100,0.041,False,80
35578,2025-10-09 08:53:23,ICON,100,2600,0.041,False,100
31848,2025-10-09 08:53:23,MODULE,60,2200,0.037,True,60
31866,2025-10-09 08:53:23,MODULE,60,2900,0.037,True,120
34013,2025-10-09 08:53:23,ICON,100,3000,0.041,False,200
34016,2025-10-09 08:53:23,ICON,100,1100,0.041,False,200
31987,2025-10-09 08:53:23,OBERON,10,1200,0.041,False,50
31730,2025-10-09 08:53:23,MONO ACCESSOIRES,60,3000,0.034,True,240
31731,2025-10-09 08:53:23,MONO ACCESSOIRES,100,2200,0.034,True,200
31984,2025-09-20 10:10:18,MINI DISJONCTEUR,120,2000,0.016,False,0
36080,2025-10-13 09:17:14,MINI DISJONCTEUR,60,1200,0.026,False,360
36080,2025-10-13 09:17:14,MINI DISJONCTEUR,60,1200,0.026,False,0
31992,2025-10-13 09:17:14,OBERON,100,2400,0.041,False,500
32076,2025-10-13 09:17:14,TABLEAUX DISTRIBUTION,60,1800,0.025,True,120
32076,2025-10-13 09:17:14,TABLEAUX DISTRIBUTION,60,1800,0.025,True,0
32003,2025-10-13 09:17:14,OCTANS,90,2100,0.041,False,0
31727,2025-10-13 09:17:14,MONO ACCESSOIRES,100,1800,0.034,True,0
36081,2025-10-13 09:17:14,MINI DISJONCTEUR,60,2900,0.026,False,120
36081,2025-10-13 09:17:14,MINI DISJONCTEUR,60,2900,0.026,False,0
32089,2025-10-27 08:59:30,TABLEAUX DISTRIBUTION,3,1600,0.02,True,12
31440,2025-10-27 08:59:30,DISPINA,40,1200,0.037,True,240
33042,2025-10-27 08:59:30,DISPINA,100,1700,0.037,True,500
32087,2025-10-27 08:59:30,TABLEAUX DISTRIBUTION,6,2800,0.034,True,24
31595,2025-10-27 08:59:40,EVOLUTION PLUS,100,1200,0.037,False,1000
35578,2025-10-27 08:59:40,ICON,100,2600,0.041,False,300
35576,2025-10-27 08:59:40,ICON,100,1800,0.041,False,300
35586,2025-10-27 08:59:40,ICON,100,1400,0.041,False,300
43905,2025-10-27 08:59:40,MOON,40,2900,0.037,False,80
43827,2025-10-27 08:59:40,MOON,40,2000,0.037,False,200
43906,2025-10-27 08:59:40,MOON,40,1600,0.037,False,40
43909,2025-10-27 08:59:40,MOON,40,2400,0.09,True,40
43909,2025-10-27 08:59:40,MOON,40,2400,0.09,True,80
43908,2025-10-27 08:59:40,MOON,40,2300,0.037,False,120
34397,2025-10-27 08:59:40,ICON,50,1600,0.041,False,100
43904,2025-10-27 08:59:40,MOON,30,1300,0.037,False,90
32129,2025-10-27 08:59:40,SPOT,18,2300,0.05,True,72
31778,2025-10-27 08:59:40,SPOT,10,1900,0.07,True,30
31356,2025-10-27 08:59:40,MOULURE,100,2600,5e-06,True,100
31463,2025-10-27 09:00:03,DISPINA,100,3000,0.037,False,100
31449,2025-10-27 09:00:03,DISPINA,100,1600,0.037,True,100
31953,2025-10-27 09:00:03,MODULE,60,1700,0.037,False,60
31969,2025-10-27 09:00:03,MODULE,60,1800,0.037,False,60
31799,2025-10-27 09:00:03,MODULE,60,1000,0.037,True,60
31848,2025-10-27 09:00:03,MODULE,60,2200,0.037,True,60
31858,2025-10-27 09:00:03,MODULE,60,1500,0.037,True,60
31482,2025-10-27 09:00:03,DISPINA,100,1000,0.037,False,100
31473,2025-10-27 09:00:03,DISPINA,100,1100,0.037,False,100
31461,2025-10-27 09:00:03,DISPINA,100,1600,0.037,False,100
31940,2025-10-27 09:00:03,MODULE,60,1900,0.037,False,60
31951,2025-10-27 09:00:03,MODULE,60,1300,0.037,False,60
31960,2025-10-27 09:00:03,MODULE,60,2600,0.037,False,60
31803,2025-10-27 09:00:03,MODULE,60,1900,0.037,True,60
31801,2025-10-27 09:00:03,MODULE,60,2400,0.037,True,60
31798,2025-10-27 09:00:03,MODULE,60,1300,0.037,True,60
31876,2025-10-27 09:00:03,MODULE,60,1200,0.037,False,60
31866,2025-10-27 09:00:03,MODULE,60,2900,0.037,True,60
31860,2025-10-27 09:00:03,MODULE,60,2100,0.037,True,60
44486,2025-10-27 09:59:04,ICON,80,1900,0.041,False,640
44490,2025-10-27 09:59:04,ICON,60,2900,0.041,False,600
44489,2025-10-27 09:59:04,ICON,80,2200,0.041,False,320
44485,2025-10-27 09:59:04,ICON,60,2100,0.041,False,300
43826,2025-10-27 09:59:54,LAMPE LED MONO,100,1800,0.022,False,0
32085,2025-10-27 12:22:12,TABLEAUX DISTRIBUTION,6,2500,0.027,True,36
32089,2025-10-27 12:22:12,TABLEAUX DISTRIBUTION,3,1600,0.02,True,21
36658,2025-10-27 12:22:12,TABLEAUX DISTRIBUTION,6,2500,0.034,True,72
36155,2025-10-27 12:22:12,TABLEAUX DISTRIBUTION,3,2100,0.05,True,54
36498,2025-10-27 12:22:12,TABLEAUX DISTRIBUTION,3,2800,0.05,True,24
32089,2025-10-22 08:23:34,TABLEAUX DISTRIBUTION,3,1600,0.02,True,30
31554,2025-10-22 08:23:34,EVOLUTION,100,2600,0.037,False,500
34016,2025-10-22 08:23:34,ICON,100,1100,0.041,False,500
34013,2025-10-22 08:23:34,ICON,100,3000,0.041,False,200
34014,2025-10-22 08:23:34,ICON,100,3000,0.041,False,200
35585,2025-10-22 08:23:34,ICON,100,2400,0.041,False,200
35574,2025-10-22 08:23:34,ICON,100,2400,0.041,False,300
31724,2025-10-22 08:23:34,MONO ACCESSOIRES,120,2600,0.034,True,3600
31723,2025-10-22 08:23:34,MONO ACCESSOIRES,200,3000,0.025,True,1000
31729,2025-10-22 08:23:34,MONO ACCESSOIRES,150,1500,0.034,True,450
31995,2025-10-22 08:23:34,OBERON,100,2200,0.041,False,200
32086,2025-10-22 08:23:34,TABLEAUX DISTRIBUTION,6,3000,0.032,True,60
32087,2025-10-22 08:23:34,TABLEAUX DISTRIBUTION,6,2800,0.034,True,30
32088,2025-10-22 08:23:34,TABLEAUX DISTRIBUTION,3,3000,0.02,True,30
31565,2025-10-22 08:23:34,EVOLUTION,100,1700,0.037,False,500
31551,2025-10-22 08:23:34,EVOLUTION,100,1500,0.037,False,300
34015,2025-10-22 08:23:34,ICON,100,1100,0.041,False,500
34017,2025-10-22 08:23:34,ICON,100,1500,0.041,False,200
34406,2025-10-22 08:23:34,ICON,50,1500,0.041,False,50
35584,2025-10-22 08:23:34,ICON,100,2100,0.041,False,300
31756,2025-10-22 08:23:34,MONO ACCESSOIRES,120,1700,0.038,True,3600
31730,2025-10-22 08:23:34,MONO ACCESSOIRES,60,3000,0.034,True,300
31993,2025-10-22 08:23:34,OBERON,100,2300,0.041,False,300
34394,2025-10-22 08:23:34,ICON,32,2900,0.041,False,32
31512,2025-10-22 10:04:51,DISPINA METALIC,40,2900,0.037,False,40
31437,2025-10-22 10:04:51,DISPINA,100,1000,0.037,True,300
31463,2025-10-22 10:04:51,DISPINA,100,3000,0.037,False,1000
31464,2025-10-22 10:04:51,DISPINA,50,2300,0.037,False,150
39907,2025-10-22 10:04:51,SPOT,40,3000,0.06,False,200
32127,2025-10-22 10:04:51,SPOT,10,1900,0.09,True,50
34637,2025-10-22 10:04:51,MOULURE,240,1800,0.000288,False,720
34637,2025-10-22 10:04:51,MOULURE,240,1800,0.000288,False,480
31554,2025-10-22 10:04:51,EVOLUTION,100,2600,0.037,False,2500
31565,2025-10-22 10:04:51,EVOLUTION,100,1700,0.037,False,1500
31557,2025-10-22 10:04:51,EVOLUTION,100,1800,0.037,False,1000
31569,2025-10-22 10:04:51,EVOLUTION,100,1100,0.037,False,1000
31549,2025-10-22 10:04:51,EVOLUTION,100,2800,0.037,False,300
31551,2025-10-22 10:04:51,EVOLUTION,100,1500,0.037,False,1500
31579,2025-10-22 10:04:51,EVOLUTION PLUS,100,2200,0.034,False,300
31584,2025-10-22 10:04:51,EVOLUTION PLUS,100,1700,0.034,False,1000
31587,2025-10-22 10:04:51,EVOLUTION PLUS,100,1500,0.034,False,1000
31985,2025-10-22 10:04:51,OBERON,80,2300,0.041,False,800
31993,2025-10-22 10:04:51,OBERON,100,2300,0.041,False,1000
31994,2025-10-22 10:04:51,OBERON,100,2400,0.041,False,500
31995,2025-10-22 10:04:51,OBERON,100,2200,0.041,False,500
34018,2025-10-22 10:04:51,ICON,100,1800,0.041,False,300
34016,2025-10-22 10:04:51,ICON,100,1100,0.041,False,1000
34015,2025-10-22 10:04:51,ICON,100,1100,0.041,False,1000
34013,2025-10-22 10:04:51,ICON,100,3000,0.041,False,500
34017,2025-10-22 10:04:51,ICON,100,1500,0.041,False,500
35585,2025-10-22 10:04:51,ICON,100,2400,0.041,False,500
35580,2025-10-22 10:04:51,ICON,100,2600,0.041,False,500
32084,2025-10-22 10:04:51,TABLEAUX DISTRIBUTION,6,2500,0.02,True,60
32085,2025-10-22 10:04:51,TABLEAUX DISTRIBUTION,6,2500,0.027,True,60
32088,2025-10-22 10:04:51,TABLEAUX DISTRIBUTION,3,3000,0.02,True,30
32089,2025-10-22 10:04:51,TABLEAUX DISTRIBUTION,3,1600,0.02,True,30
34392,2025-10-22 10:04:51,ICON,80,2200,0.041,False,400
34402,2025-10-22 10:04:51,ICON,50,2500,0.041,False,150
32080,2025-10-22 10:04:51,TABLEAUX DISTRIBUTION,6,1000,0.032,True,18
32081,2025-10-22 10:04:51,TABLEAUX DISTRIBUTION,6,2900,0.034,True,18
32082,2025-10-22 10:04:51,TABLEAUX DISTRIBUTION,3,1400,0.05,True,9
32083,2025-10-22 10:04:51,TABLEAUX DISTRIBUTION,3,2800,0.02,True,9
31759,2025-10-22 10:04:51,MOULURE,20,1900,0.08,False,100
31761,2025-10-22 10:04:51,MOULURE,150,1000,0.000512,False,900
31761,2025-10-22 10:04:51,MOULURE,150,1000,0.000512,False,600
34397,2025-10-22 10:04:51,ICON,50,1600,0.041,False,50
31760,2025-10-22 10:04:51,MOULURE,14,2100,0.08,False,140
31765,2025-10-22 10:04:51,MOULURE,60,2300,0.00128,False,600
31342,2025-10-22 10:04:51,MOULURE,32,1900,0.00025,True,96
31886,2025-10-22 10:04:51,MODULE,60,2000,0.037,True,180
31859,2025-10-22 10:04:51,MODULE,60,1100,0.037,True,180
31850,2025-10-22 10:04:51,MODULE,80,2400,0.037,True,400
31950,2025-10-22 10:04:51,MODULE,60,2200,0.037,False,60
31951,2025-10-22 10:04:51,MODULE,60,1300,0.037,False,180
31953,2025-10-22 10:04:51,MODULE,60,1700,0.037,False,180
31960,2025-10-22 10:04:51,MODULE,60,2600,0.037,False,180
31964,2025-10-22 10:04:51,MODULE,60,2400,0.037,False,60
31493,2025-10-22 10:04:51,DISPINA METALIC,120,2100,0.037,True,600
31509,2025-10-22 10:04:51,DISPINA METALIC,120,2300,0.037,False,600
31513,2025-10-22 10:04:51,DISPINA METALIC,40,2700,0.037,False,0
31461,2025-10-22 10:04:51,DISPINA,100,1600,0.037,False,1000
31473,2025-10-22 10:04:51,DISPINA,100,1100,0.037,False,300
39908,2025-10-22 10:04:51,SPOT,30,1500,0.09,False,150
31778,2025-10-22 10:04:51,SPOT,10,1900,0.07,True,50
31495,2025-10-22 10:04:51,DISPINA METALIC,75,2600,0.037,True,225
36681,2025-10-01 09:53:21,DISPINA METALIC,60,1800,0.037,True,0
31484,2025-10-01 09:53:21,DISPINA METALIC,120,1900,0.037,True,120
31725,2025-10-06 14:04:04,MONO ACCESSOIRES,150,2900,0.034,True,300
31724,2025-10-06 14:04:04,MONO ACCESSOIRES,120,2600,0.034,True,120
32087,2025-10-06 14:04:04,TABLEAUX DISTRIBUTION,6,2800,0.034,True,12
31993,2025-10-06 14:04:04,OBERON,100,2300,0.041,False,100
31756,2025-10-06 14:04:04,MONO ACCESSOIRES,120,1700,0.038,True,120
32082,2025-10-06 14:04:04,TABLEAUX DISTRIBUTION,3,1400,0.05,True,3
31554,2025-10-06 14:04:04,EVOLUTION,100,2600,0.037,False,500
31565,2025-10-06 14:04:04,EVOLUTION,100,1700,0.037,False,100
31551,2025-10-06 14:04:04,EVOLUTION,100,1500,0.037,False,100
34393,2025-10-06 14:04:04,ICON,60,2100,0.041,False,120
31730,2025-10-06 14:04:04,MONO ACCESSOIRES,60,3000,0.034,True,60
32085,2025-10-06 14:04:04,TABLEAUX DISTRIBUTION,6,2500,0.027,True,6
32088,2025-10-06 14:04:04,TABLEAUX DISTRIBUTION,3,3000,0.02,True,6
32089,2025-10-06 14:04:04,TABLEAUX DISTRIBUTION,3,1600,0.02,True,3
31754,2025-10-06 14:04:04,MONO ACCESSOIRES,200,1500,0.038,True,200
31557,2025-10-06 14:04:04,EVOLUTION,100,1800,0.037,False,100
31569,2025-10-06 14:04:04,EVOLUTION,100,1100,0.037,False,100
34015,2025-10-06 14:04:04,ICON,100,1100,0.041,False,200
34394,2025-10-06 14:04:04,ICON,32,2900,0.041,False,32
31554,2025-10-12 09:44:22,EVOLUTION,100,2600,0.037,False,400
31594,2025-10-12 09:44:22,EVOLUTION PLUS,100,1400,0.034,False,100
31482,2025-10-12 09:44:22,DISPINA,100,1000,0.037,False,100
31584,2025-10-12 09:44:22,EVOLUTION PLUS,100,1700,0.034,False,200
31463,2025-10-12 09:44:22,DISPINA,100,3000,0.037,False,200
31986,2025-10-12 09:44:22,OBERON,160,1400,0.041,False,160
31473,2025-10-12 09:44:22,DISPINA,100,1100,0.037,False,200
31451,2025-10-12 09:44:22,DISPINA,80,1000,0.037,True,160
31473,2025-10-13 09:16:20,DISPINA,100,1100,0.037,False,200
31841,2025-10-13 09:16:20,MODULE,60,2300,0.037,True,60
31953,2025-10-13 09:16:20,MODULE,60,1700,0.037,False,120
31940,2025-10-13 09:16:20,MODULE,60,1900,0.037,False,60
31952,2025-10-13 09:16:20,MODULE,60,1500,0.037,False,60
34392,2025-10-13 09:16:20,ICON,80,2200,0.041,False,80
31493,2025-10-13 09:16:20,DISPINA METALIC,120,2100,0.037,True,120
31509,2025-10-13 09:16:20,DISPINA METALIC,120,2300,0.037,False,120
31494,2025-10-13 09:16:20,DISPINA METALIC,80,2500,0.037,True,80
31495,2025-10-13 09:16:20,DISPINA METALIC,75,2600,0.037,True,75
31511,2025-10-13 09:16:20,DISPINA METALIC,75,1300,0.037,False,75
31799,2025-10-13 09:16:20,MODULE,60,1000,0.037,True,60
31794,2025-10-13 09:16:20,MODULE,60,1400,0.037,True,60
31801,2025-10-13 09:16:20,MODULE,60,2400,0.037,True,60
31821,2025-10-13 09:16:20,MODULE,60,2600,0.037,True,60
31461,2025-10-13 09:16:20,DISPINA,100,1600,0.037,False,200
31463,2025-10-13 09:16:20,DISPINA,100,3000,0.037,False,200
31453,2025-10-13 09:16:20,DISPINA,60,2900,0.037,True,60
31858,2025-10-13 09:16:20,MODULE,60,1500,0.037,True,120
31860,2025-10-13 09:16:20,MODULE,60,2100,0.037,True,120
31866,2025-10-13 09:16:20,MODULE,60,2900,0.037,True,60
31932,2025-10-13 09:16:20,MODULE,60,1600,0.037,False,60
31960,2025-10-13 09:16:20,MODULE,60,2600,0.037,False,60
31731,2025-10-13 09:16:20,MONO ACCESSOIRES,100,2200,0.034,True,100
31725,2025-10-13 09:16:20,MONO ACCESSOIRES,150,2900,0.034,True,150
31484,2025-10-13 09:16:20,DISPINA METALIC,120,1900,0.037,True,120
32082,2025-10-09 10:46:35,TABLEAUX DISTRIBUTION,3,1400,0.05,True,9
32080,2025-10-09 10:46:35,TABLEAUX DISTRIBUTION,6,1000,0.032,True,12
32087,2025-10-09 10:46:35,TABLEAUX DISTRIBUTION,6,2800,0.034,True,60
32088,2025-10-09 10:46:35,TABLEAUX DISTRIBUTION,3,3000,0.02,True,60
31552,2025-10-09 10:46:35,EVOLUTION,80,2500,0.037,False,160
34016,2025-10-09 10:46:35,ICON,100,1100,0.041,False,100
31729,2025-10-09 10:46:35,MONO ACCESSOIRES,150,1500,0.034,True,150
31994,2025-10-09 10:46:35,OBERON,100,2400,0.041,False,1500
31992,2025-10-09 10:46:35,OBERON,100,2400,0.041,False,500
32079,2025-10-09 10:46:35,TABLEAUX DISTRIBUTION,6,1500,0.027,True,300
31986,2025-10-09 10:46:35,OBERON,160,1400,0.041,False,160
31586,2025-10-09 10:46:35,EVOLUTION PLUS,100,1900,0.034,False,100
34015,2025-10-13 14:24:23,ICON,100,1100,0.041,False,1500
34016,2025-10-13 14:24:23,ICON,100,1100,0.041,False,500
31769,2025-10-13 14:24:23,MOULURE,28,2400,0.0048,False,280
34013,2025-10-13 14:24:23,ICON,100,3000,0.041,False,500
40925,2025-10-15 09:07:24,DISPINA METALIC,120,2100,0.037,True,0
41177,2025-10-15 09:07:24,DISPINA METALIC,80,2600,0.037,True,0
40675,2025-10-15 09:07:24,DISPINA METALIC,60,2900,0.037,True,0
31722,2025-10-15 09:07:24,LARISSA,100,1000,0.041,True,0
31708,2025-10-15 09:07:24,LARISSA,100,2000,0.041,True,0
35585,2025-10-15 09:07:24,ICON,100,2400,0.041,False,0
35576,2025-10-15 09:07:24,ICON,100,1800,0.041,False,0
35586,2025-10-15 09:07:24,ICON,100,1400,0.041,False,0
31473,2025-10-15 09:07:24,DISPINA,100,1100,0.037,False,0
31437,2025-10-15 09:07:24,DISPINA,100,1000,0.037,True,0
31462,2025-10-15 09:07:24,DISPINA,100,1100,0.037,False,0
31441,2025-10-15 09:07:24,DISPINA,20,2000,0.037,True,0
34016,2025-10-15 09:07:24,ICON,100,1100,0.041,False,0
34014,2025-10-15 09:07:24,ICON,100,3000,0.041,False,0
34392,2025-10-15 09:07:24,ICON,80,2200,0.041,False,0
34406,2025-10-15 09:07:24,ICON,50,1500,0.041,False,0
43909,2025-10-15 09:07:24,MOON,40,2400,0.09,True,0
43910,2025-10-15 09:07:24,MOON,40,2700,0.034,True,0
43904,2025-10-15 09:07:24,MOON,30,1300,0.037,False,0
31557,2025-10-15 09:07:24,EVOLUTION,100,1800,0.037,False,0
31556,2025-10-15 09:07:24,EVOLUTION,100,2100,0.037,False,0
31517,2025-10-15 09:07:24,EVOLUTION PLUS,30,2800,0.037,False,0
31584,2025-10-15 09:07:24,EVOLUTION PLUS,100,1700,0.034,False,0
31587,2025-10-15 09:07:24,EVOLUTION PLUS,100,1500,0.034,False,0
31726,2025-10-15 09:07:24,MONO ACCESSOIRES,120,1400,0.034,True,0
31689,2025-10-15 09:07:24,LARISSA,100,2200,0.041,True,0
31463,2025-10-15 09:07:24,DISPINA,100,3000,0.037,False,0
31466,2025-10-15 09:07:24,DISPINA,50,1400,0.037,False,0
31462,2025-10-15 09:07:24,DISPINA,100,1100,0.037,False,0
31881,2025-10-15 09:07:24,MODULE,60,1900,0.037,True,0
40906,2025-10-15 09:07:24,DISPINA METALIC,60,2300,0.037,True,0
40905,2025-10-15 09:07:24,DISPINA METALIC,60,1700,0.037,True,0
31721,2025-10-15 09:07:24,LARISSA,100,2700,0.041,True,0
35584,2025-10-15 09:07:24,ICON,100,2100,0.041,False,0
35574,2025-10-15 09:07:24,ICON,100,2400,0.041,False,0
35595,2025-10-15 09:07:24,ICON,80,2100,0.041,False,0
35588,2025-10-15 09:07:24,ICON,50,2500,0.041,False,0
31482,2025-10-15 09:07:24,DISPINA,100,1000,0.037,False,0
31447,2025-10-15 09:07:24,DISPINA,50,2700,0.037,True,0
31451,2025-10-15 09:07:24,DISPINA,80,1000,0.037,True,0
34015,2025-10-15 09:07:24,ICON,100,1100,0.041,False,0
34013,2025-10-15 09:07:24,ICON,100,3000,0.041,False,0
34403,2025-10-15 09:07:24,ICON,100,2600,0.041,False,0
43908,2025-10-15 09:07:24,MOON,40,2300,0.037,False,0
43911,2025-10-15 09:07:24,MOON,40,1700,0.037,False,0
43827,2025-10-15 09:07:24,MOON,40,2000,0.037,False,0
31565,2025-10-15 09:07:24,EVOLUTION,100,1700,0.037,False,0
31532,2025-10-15 09:07:24,EVOLUTION PLUS,30,2700,0.037,False,0
31531,2025-10-15 09:07:24,EVOLUTION PLUS,30,2200,0.037,False,0
31586,2025-10-15 09:07:24,EVOLUTION PLUS,100,1900,0.034,False,0
31728,2025-10-15 09:07:24,MONO ACCESSOIRES,225,2800,0.034,True,0
31691,2025-10-15 09:07:24,LARISSA,50,2100,0.041,True,0
31464,2025-10-15 09:07:24,DISPINA,50,2300,0.037,False,0
31731,2025-10-15 09:07:24,MONO ACCESSOIRES,100,2200,0.034,True,0
31729,2025-10-15 09:07:24,MONO ACCESSOIRES,150,1500,0.034,True,0
31740,2025-10-15 09:07:24,MONO ACCESSOIRES,160,1500,0.038,True,0
41598,2025-10-15 09:07:24,PROJECTEUR NOIR,20,2400,6.000000000000002e-05,False,0
39906,2025-10-15 09:07:24,SPOT,60,2600,0.05,False,0
31779,2025-10-15 09:07:24,SPOT,90,2300,0.022,True,0
31698,2025-10-15 09:07:24,LARISSA,100,1400,0.041,True,0
31672,2025-10-15 09:07:24,LARISSA,50,1600,0.041,True,0
31666,2025-10-15 09:07:24,LARISSA,20,1300,0.041,True,0
31687,2025-10-15 09:07:24,LARISSA,100,2800,0.041,True,0
31493,2025-10-15 09:07:24,DISPINA METALIC,120,2100,0.037,True,0
31803,2025-10-15 09:07:24,MODULE,60,1900,0.037,True,0
31985,2025-10-15 09:07:24,OBERON,80,2300,0.041,False,0
31993,2025-10-15 09:07:24,OBERON,100,2300,0.041,False,0
31987,2025-10-15 09:07:24,OBERON,10,1200,0.041,False,0
32004,2025-10-15 09:07:24,OCTANS,40,2600,0.041,False,0
32080,2025-10-15 09:07:24,TABLEAUX DISTRIBUTION,6,1000,0.032,True,0
36658,2025-10-15 09:07:24,TABLEAUX DISTRIBUTION,6,2500,0.034,True,0
34183,2025-10-15 09:07:24,ORION,25,1900,0.026,False,0
34202,2025-10-15 09:07:24,ORION,25,1800,0.026,False,0
31730,2025-10-15 09:07:24,MONO ACCESSOIRES,60,3000,0.034,True,0
31727,2025-10-15 09:07:24,MONO ACCESSOIRES,100,1800,0.034,True,0
31734,2025-10-15 09:07:24,MONO ACCESSOIRES,20,2800,0.034,True,0
31737,2025-10-15 09:07:24,MONO ACCESSOIRES,200,1300,0.038,True,0
38720,2025-10-15 09:07:24,TUBE LED,25,1000,2.4e-06,False,0
39905,2025-10-15 09:07:24,SPOT,100,2900,0.022,False,0
39907,2025-10-15 09:07:24,SPOT,40,3000,0.06,False,0
31780,2025-10-15 09:07:24,SPOT,60,1300,0.05,True,0
31781,2025-10-15 09:07:24,SPOT,40,1500,0.07,True,0
31706,2025-10-15 09:07:24,LARISSA,100,1900,0.041,True,0
31663,2025-10-15 09:07:24,LARISSA,100,2000,0.041,True,0
